1668,101,2
3436,18,1
2820,85,1
1410,26,60
226,20,2
70,26,3
2312,19,1
2152,32,1
100,83,1
624,70,4
670,8,1
152,27,3
2106,25,2
1862,79,2
1288,50,16
1312,79,3
872,59,1
2028,2,2
4140,22,6
108,78,1
1356,101,1
1744,9,6
298,19,1
480,66,1
244,5,2
1978,40,3
1034,77,1
1034,15,30
198,70,1
2102,76,5
826,7,2
2346,85,1
3172,30,1
538,15,57
202,40,1
662,88,4
1696,97,6
1966,66,2
1926,3,1
638,5,2
1450,106,4
1182,23,5
1388,9,1
4008,3,1
464,87,1
1356,82,1
826,87,2
4416,2,3
2704,88,1
2798,75,1
1034,21,2
244,83,2
322,98,1
1242,78,2
788,63,4
3172,8,4
2162,67,1
2102,29,1
2040,83,1
826,35,2
1288,59,5
1406,35,3
140,66,1
1210,9,2
834,9,1
3784,37,159
2820,52,1
662,95,1
316,94,2
1216,62,3
1696,35,8
316,99,1
834,48,2
1452,39,2
1092,45,1
1798,39,1
266,2,1
98,50,1
198,90,1
152,55,3
316,62,5
4368,90,2
152,38,6
4368,42,6
132,62,17
886,73,2
212,10,6
1952,2,2
1696,87,12
110,54,1
566,96,3
1388,48,1
1182,79,1
2436,18,2
1978,66,1
156,94,1
382,9,2
2102,53,1
788,8,1
2882,20,1
212,98,18
3172,63,2
2296,67,1
826,97,3
1450,55,2
4256,39,3
156,62,5
1450,38,1
1850,23,2
3586,14,1
1288,105,1
1696,7,4
510,65,1
544,85,19
624,51,1
2928,2,7
212,33,6
2076,106,3
1312,54,17
1312,103,15
4222,15,2
2800,19,1
398,20,7
2416,55,1
966,20,1
350,74,1
122,23,3
2416,38,5
1744,48,3
202,89,2
202,66,1
1356,32,2
376,100,5
1862,23,1
3596,23,2
4140,67,1
1034,71,1
304,46,4
1978,2,1
122,103,2
70,65,4
1862,36,1
3596,36,1
3240,25,3
2928,34,6
2798,74,1
1312,36,5
322,52,3
376,40,1
464,79,1
382,60,1
1696,23,12
826,79,2
140,100,1
1320,42,3
2250,74,1
212,93,6
100,20,1
1084,25,14
134,8,4
226,83,1
1696,36,11
2798,80,1
122,7,29
3196,91,1
1288,3,1
1312,7,11
2100,74,1
538,26,17
1696,103,4
2076,64,1
1696,54,18
2278,30,1
644,90,2
1422,92,1
1108,70,1
886,19,1
2100,6,227
524,42,9
2564,15,3
134,30,1
2028,100,3
524,90,13
108,66,1
788,29,2
524,51,27
1312,87,10
1438,53,9
110,7,1
644,51,4
640,67,1
916,33,1
2346,98,1
2764,7,1
1034,26,3
3172,53,2
1312,35,23
3988,55,2
4204,97,1
70,15,8
70,77,1
1410,15,38
4138,36,1
1150,55,2
3196,73,1
3250,30,1
1358,5,13
70,56,3
872,14,4
754,21,2
244,20,6
2488,71,1
1850,7,1
322,85,1
4416,100,2
2076,57,1
